0,in_0,out_0,-0.34671633824486636,0.6445834844384857
1,in_1,out_0,2.0806932026491656,0.6971162795982594
2,in_2,out_0,1.3263742320374592,0.9594846875740809
3,in_3,out_0,0.8421322058727918,0.7071332576456538
4,in_4,out_0,-0.4146805436323622,1.4885873207057465
5,in_5,out_0,-0.6470142621641316,0.36687931098935606
6,in_6,out_0,-1.5170133085181396,-1.0299267277566908
7,in_7,out_0,-0.3332275295784608,1.546959385881749
8,in_8,out_0,-0.8608928389072658,-2.6861459381511748
9,in_9,out_0,-0.45726855844076314,-0.6046125860039603
10,in_10,out_0,0.7672736472910437,-0.12617170553252574
11,in_11,out_0,-0.5762231959319434,0.14614483739360118
12,in_12,out_0,0.3118955953596386,-2.310995351252328
13,in_13,out_0,-0.4667956424741608,-0.5154458087514578
13,in_13,out_0,-0.0057221598263803575,-0.5154458087514578
13,in_13,out_0,0.9407948362444591,0.36687931098935606
13,in_13,out_0,0.9595134020367195,-1.0299267277566908
13,in_13,out_0,-0.9732077070064364,-0.5078742676796231
14,in_0,out_1,0.7100689057237184,-0.896847649668932
15,in_1,out_1,0.19167995746074934,-0.819480295675618
16,in_2,out_1,2.089408367867761,0.23453297066465512
17,in_3,out_1,-1.4995189286927244,-0.22856600167881408
18,in_4,out_1,0.9971460365542975,-1.438796051187768
19,in_5,out_1,-0.017723606175353873,0.460657107422795
20,in_6,out_1,-0.23044282142559316,0.005905032741345203
21,in_7,out_1,0.6703771009505387,0.4464935835797346
22,in_8,out_1,0.2932493662815715,1.1470042365772095
23,in_9,out_1,1.102966111086871,-1.6856899171533233
24,in_10,out_1,-0.7422205056340737,-1.2746793577810456
25,in_11,out_1,0.44961215074943384,-1.3466347831127243
26,in_12,out_1,-0.4831860593945679,-1.3645520504904673
27,in_13,out_1,-0.5706656930313019,0.9870936028185643
